Latitude,Longitude,,,
-7.731504,110.378716,,,
-7.731462,110.378731,,,
-7.731411,110.378738,,,
-7.731362,110.378754,,,
-7.731319,110.378784,,,
-7.731274,110.378815,,,
-7.731238,110.37883,,,
-7.731265,110.378822,,,
-7.73124,110.37883,,,
-7.731204,110.378845,,,
-7.731177,110.378853,,,
-7.731116,110.378876,,,
-7.731036,110.378906,,,
-7.730974,110.378929,,,
-7.730906,110.37896,,,
-7.730818,110.37899,,,
-7.730721,110.379005,,,
-7.730643,110.379028,,,
-7.730578,110.379066,,,
-7.730497,110.379082,,,
-7.730422,110.379128,,,
-7.73038,110.379166,,,
-7.730349,110.379173,,,
-7.730307,110.379189,,,
-7.730261,110.379349,,,
-7.730267,110.379364,,,
-7.730275,110.379387,,,
-7.730285,110.379417,,,
-7.730296,110.379448,,,
-7.730304,110.379471,,,
-7.730314,110.379501,,,
-7.730326,110.379532,,,
-7.730338,110.37957,,,
-7.730351,110.379608,,,
-7.730378,110.379684,,,
-7.730401,110.379753,,,
-7.730423,110.379814,,,
-7.730448,110.379883,,,
-7.730467,110.379936,,,
-7.730487,110.379997,,,
-7.730496,110.38002,,,
-7.730513,110.380074,,,
-7.730531,110.380127,,,
-7.730549,110.380173,,,
-7.730566,110.380226,,,
-7.730582,110.380272,,,
-7.730603,110.380333,,,
-7.730633,110.380424,,,
-7.730673,110.380547,,,
-7.730706,110.380638,,,
-7.730734,110.380722,,,
-7.730771,110.380829,,,
-7.730789,110.380882,,,
-7.730814,110.380959,,,
-7.730836,110.38102,,,
-7.730853,110.381073,,,
-7.730873,110.381126,,,
-7.730882,110.381157,,,
-7.730917,110.381279,,,
-7.730933,110.38134,,,
-7.730952,110.381401,,,
-7.73097,110.38147,,,
-7.730987,110.381531,,,
-7.731004,110.381584,,,
-7.731022,110.381653,,,
-7.731049,110.381744,,,
-7.731058,110.381775,,,
-7.73109,110.381897,,,
-7.731096,110.38192,,,
-7.731131,110.382095,,,
-7.731142,110.382156,,,
-7.731154,110.382225,,,
-7.731166,110.382278,,,
-7.731176,110.382332,,,
-7.731183,110.38237,,,
-7.731191,110.382408,,,
-7.731199,110.382446,,,
-7.731205,110.382477,,,
-7.731216,110.38253,,,
-7.731227,110.382591,,,
-7.731234,110.382629,,,
-7.731239,110.382652,,,
-7.731249,110.382698,,,
-7.731256,110.382736,,,
-7.731263,110.382774,,,
-7.731275,110.382835,,,
-7.731286,110.382889,,,
-7.731296,110.382935,,,
-7.731304,110.38298,,,
-7.731315,110.383034,,,
-7.731328,110.383102,,,
-7.731341,110.383163,,,
-7.73135,110.383217,,,
-7.731359,110.383255,,,
-7.731371,110.383316,,,
-7.731382,110.383369,,,
-7.731393,110.383423,,,
-7.731399,110.383446,,,
-7.731411,110.383499,,,
-7.731427,110.383575,,,
-7.73146,110.383682,,,
-7.73149,110.383736,,,
-7.731634,110.383904,,,
-7.731687,110.383965,,,
-7.731734,110.384018,,,
-7.731774,110.384064,,,
-7.731814,110.384117,,,
-7.73185,110.384155,,,
-7.731883,110.384201,,,
-7.731913,110.384232,,,
-7.731945,110.38427,,,
-7.731973,110.384308,,,
-7.731997,110.384331,,,
-7.732017,110.384361,,,
-7.73205,110.384399,,,
-7.73209,110.384445,,,
-7.732127,110.384491,,,
-7.732173,110.384544,,,
-7.732186,110.38456,,,
-7.732158,110.384529,,,
-7.732307,110.384705,,,
-7.732362,110.384773,,,
-7.732418,110.384842,,,
-7.732477,110.384911,,,
-7.732533,110.384979,,,
-7.732588,110.38504,,,
-7.732636,110.385101,,,
-7.732685,110.385155,,,
-7.732724,110.385208,,,
-7.732759,110.385246,,,
-7.732803,110.3853,,,
-7.732851,110.385361,,,
-7.732871,110.385384,,,
-7.732902,110.385422,,,
-7.732921,110.385452,,,
-7.733015,110.385612,,,
-7.733043,110.385674,,,
-7.733074,110.385735,,,
-7.733108,110.385811,,,
-7.733142,110.385887,,,
-7.733191,110.386017,,,
-7.73322,110.386101,,,
-7.733247,110.386177,,,
-7.733267,110.386246,,,
-7.73329,110.386314,,,
-7.733316,110.386391,,,
-7.733349,110.386497,,,
-7.733362,110.386543,,,
-7.733394,110.386681,,,
-7.733415,110.386787,,,
-7.733432,110.386879,,,
-7.733448,110.386963,,,
-7.733455,110.387001,,,
-7.733475,110.387138,,,
-7.733486,110.387207,,,
-7.733499,110.387299,,,
-7.733511,110.387383,,,
-7.733523,110.387459,,,
-7.733536,110.387543,,,
-7.733547,110.387619,,,
-7.733562,110.387718,,,
-7.733584,110.387909,,,
-7.733598,110.388039,,,
-7.733609,110.38813,,,
-7.733622,110.388237,,,
-7.73363,110.388321,,,
-7.733639,110.388397,,,
-7.733647,110.388466,,,
-7.733651,110.388496,,,
-7.733654,110.388527,,,
-7.733656,110.38855,,,
-7.733659,110.388573,,,
-7.733663,110.388603,,,
-7.733672,110.388687,,,
-7.733683,110.388771,,,
-7.733691,110.388832,,,
-7.733702,110.388908,,,
-7.733712,110.388985,,,
-7.73372,110.389053,,,
-7.733732,110.389137,,,
-7.733744,110.389221,,,
-7.733754,110.389305,,,
-7.733764,110.389374,,,
-7.733774,110.38945,,,
-7.73378,110.389496,,,
-7.733786,110.389534,,,
-7.733791,110.38958,,,
-7.733796,110.38961,,,
-7.733801,110.389656,,,
-7.733805,110.389679,,,
-7.733813,110.38974,,,
-7.733821,110.389801,,,
-7.733832,110.389877,,,
-7.733835,110.389908,,,
-7.733843,110.389961,,,
-7.733851,110.39003,,,
-7.733862,110.390106,,,
-7.733888,110.390343,,,
-7.733899,110.390442,,,
-7.733909,110.390533,,,
-7.73392,110.390633,,,
-7.733926,110.390701,,,
-7.733942,110.390808,,,
-7.733952,110.390884,,,
-7.733962,110.390953,,,
-7.733973,110.391029,,,
-7.733984,110.391106,,,
-7.733993,110.391167,,,
-7.734003,110.391235,,,
-7.734006,110.391266,,,
-7.734026,110.391403,,,
-7.734042,110.39151,,,
-7.734057,110.391609,,,
-7.734069,110.391693,,,
-7.734081,110.391777,,,
-7.73409,110.391846,,,
-7.734102,110.39193,,,
-7.734113,110.391998,,,
-7.734121,110.392052,,,
-7.734137,110.392181,,,
-7.73414,110.39222,,,
-7.734146,110.392258,,,
-7.734151,110.392311,,,
-7.734159,110.39238,,,
-7.73416,110.392403,,,
-7.734161,110.39254,,,
-7.734156,110.392609,,,
-7.73415,110.39267,,,
-7.734141,110.392754,,,
-7.734137,110.392792,,,
-7.734157,110.392998,,,
-7.734164,110.393082,,,
-7.734172,110.393166,,,
-7.73418,110.393242,,,
-7.734186,110.393311,,,
-7.734199,110.393417,,,
-7.734211,110.393524,,,
-7.734222,110.393623,,,
-7.734231,110.3937,,,
-7.734243,110.393799,,,
-7.734253,110.393883,,,
-7.734265,110.39399,,,
-7.734276,110.394081,,,
-7.734295,110.394173,,,
-7.734307,110.394226,,,
-7.734322,110.394295,,,
-7.734334,110.394356,,,
-7.734343,110.394394,,,
-7.734349,110.394424,,,
-7.734354,110.394447,,,
-7.734357,110.394463,,,
-7.734363,110.394493,,,
-7.734368,110.394516,,,
-7.734376,110.394554,,,
-7.73438,110.394569,,,
-7.734386,110.3946,,,
-7.734394,110.394638,,,
-7.734399,110.394661,,,
-7.734406,110.394699,,,
-7.73444,110.394859,,,
-7.734456,110.394928,,,
-7.734471,110.395004,,,
-7.734486,110.395073,,,
-7.734496,110.395119,,,
-7.734501,110.395149,,,
-7.734495,110.395119,,,
-7.734489,110.395088,,,
-7.734501,110.395149,,,
-7.734506,110.395172,,,
-7.73451,110.395187,,,
-7.734516,110.395218,,,
-7.734521,110.395241,,,
-7.734654,110.395241,,,
-7.734694,110.395233,,,
-7.734731,110.39521,,,
-7.73487,110.395111,,,
-7.734928,110.395058,,,
-7.734982,110.395027,,,
-7.735039,110.394997,,,
-7.735087,110.394958,,,
-7.735162,110.394928,,,
-7.735231,110.39489,,,
-7.735288,110.394859,,,
-7.735365,110.394836,,,
-7.735454,110.394791,,,
-7.735506,110.394745,,,
-7.735574,110.394699,,,
-7.735629,110.394653,,,
-7.735698,110.394608,,,
-7.735737,110.394569,,,
-7.73585,110.394501,,,
-7.735912,110.39447,,,
-7.735975,110.394424,,,
-7.736033,110.394386,,,
-7.736087,110.394348,,,
-7.736166,110.394318,,,
-7.736224,110.394295,,,
-7.73628,110.394264,,,
-7.736322,110.394234,,,
-7.736369,110.394211,,,
-7.736419,110.39418,,,
-7.736465,110.394135,,,
-7.73652,110.394104,,,
-7.736582,110.394089,,,
-7.736651,110.394058,,,
-7.736691,110.39402,,,
-7.736723,110.394005,,,
-7.736779,110.393974,,,
-7.736832,110.393929,,,
-7.73689,110.393898,,,
-7.736959,110.393867,,,
-7.737002,110.393837,,,
-7.737063,110.393806,,,
-7.737138,110.393784,,,
-7.737173,110.393761,,,
-7.737232,110.393707,,,
-7.737295,110.393684,,,
-7.737341,110.393654,,,
-7.737392,110.393616,,,
-7.737424,110.393608,,,
-7.737452,110.3936,,,
-7.737605,110.393478,,,
-7.737611,110.393494,,,
-7.737737,110.393425,,,
-7.737809,110.393387,,,
-7.737861,110.393341,,,
-7.737904,110.393318,,,
-7.737965,110.393288,,,
-7.738013,110.393265,,,
-7.738069,110.393211,,,
-7.738116,110.393181,,,
-7.738167,110.39315,,,
-7.738219,110.39312,,,
-7.738265,110.393097,,,
-7.738304,110.393059,,,
-7.738348,110.393044,,,
-7.738401,110.393013,,,
-7.738464,110.392982,,,
-7.738501,110.392937,,,
-7.738572,110.392914,,,
-7.738641,110.392868,,,
-7.738703,110.39283,,,
-7.738761,110.392792,,,
-7.738815,110.392769,,,
-7.738862,110.392731,,,
-7.738918,110.392693,,,
-7.738977,110.392662,,,
-7.739025,110.392639,,,
-7.739067,110.392624,,,
-7.739105,110.392601,,,
-7.739141,110.392601,,,
-7.739131,110.392616,,,
-7.739107,110.392624,,,
-7.739309,110.392639,,,
-7.739329,110.392693,,,
-7.73935,110.392746,,,
-7.739375,110.392815,,,
-7.739395,110.392868,,,
-7.739423,110.392944,,,
-7.739449,110.393013,,,
-7.739471,110.393074,,,
-7.739497,110.393143,,,
-7.73952,110.393204,,,
-7.739545,110.393272,,,
-7.739569,110.393333,,,
-7.739594,110.393402,,,
-7.739626,110.393486,,,
-7.739652,110.393562,,,
-7.739679,110.393631,,,
-7.739709,110.393715,,,
-7.739734,110.393776,,,
-7.73976,110.393852,,,
-7.739787,110.393921,,,
-7.739817,110.393997,,,
-7.739852,110.394081,,,
-7.739885,110.394165,,,
-7.739915,110.394234,,,
-7.739944,110.39431,,,
-7.739981,110.394394,,,
-7.740013,110.394478,,,
-7.740038,110.394539,,,
-7.740067,110.394608,,,
-7.740029,110.394516,,,
-7.740118,110.394722,,,
-7.740142,110.394783,,,
-7.740172,110.394852,,,
-7.740197,110.394905,,,
-7.740229,110.394981,,,
-7.740262,110.395058,,,
-7.74029,110.395126,,,
-7.740314,110.39518,,,
-7.740338,110.395233,,,
-7.740354,110.395271,,,
-7.740412,110.395409,,,
-7.740438,110.395462,,,
-7.740471,110.395546,,,
-7.740492,110.395592,,,
-7.740568,110.395767,,,
-7.740605,110.395851,,,
-7.740642,110.395943,,,
-7.740676,110.396019,,,
-7.740684,110.396034,,,
-7.740737,110.396172,,,
-7.740765,110.39624,,,
-7.740792,110.396309,,,
-7.740819,110.396385,,,
-7.74085,110.396461,,,
-7.740878,110.396538,,,
-7.740907,110.396606,,,
-7.740944,110.396706,,,
-7.740976,110.39679,,,
-7.741013,110.396881,,,
-7.741052,110.39698,,,
-7.741086,110.397079,,,
-7.741107,110.397148,,,
-7.741139,110.397247,,,
-7.741174,110.397362,,,
-7.741201,110.397453,,,
-7.741226,110.397545,,,
-7.741245,110.397614,,,
-7.741265,110.397682,,,
-7.741288,110.397766,,,
-7.741312,110.397858,,,
-7.741333,110.397934,,,
-7.741347,110.397987,,,
-7.741364,110.398048,,,
-7.741387,110.398132,,,
-7.7414,110.398178,,,
-7.741406,110.398201,,,
-7.741414,110.398232,,,
-7.74142,110.398254,,,
-7.741426,110.39827,,,
-7.741431,110.398293,,,
-7.74158,110.398254,,,
-7.741607,110.398239,,,
-7.741645,110.398232,,,
-7.74168,110.398224,,,
-7.741713,110.398209,,,
-7.741744,110.398201,,,
-7.741765,110.398193,,,
-7.741917,110.398338,,,
-7.741972,110.398453,,,
-7.742005,110.398521,,,
-7.742041,110.39859,,,
-7.742088,110.398689,,,
-7.74213,110.398773,,,
-7.742173,110.398857,,,
-7.742215,110.398949,,,
-7.742261,110.39904,,,
-7.74231,110.399139,,,
-7.74235,110.399223,,,
-7.74238,110.399284,,,
-7.742414,110.399376,,,
-7.742446,110.39946,,,
-7.742478,110.399544,,,
-7.742503,110.399612,,,
-7.742552,110.399712,,,
-7.742582,110.39978,,,
-7.742623,110.399864,,,
-7.742655,110.399925,,,
-7.742683,110.399986,,,
-7.742709,110.40004,,,
-7.742737,110.400101,,,
-7.74276,110.400146,,,
-7.742779,110.400185,,,
-7.742775,110.40033,,,
-7.742774,110.400368,,,
-7.74277,110.400467,,,
-7.742767,110.400558,,,
-7.742765,110.40062,,,
-7.742763,110.400711,,,
-7.742818,110.400925,,,
-7.742829,110.400963,,,
-7.742878,110.401108,,,
-7.742907,110.401192,,,
-7.74293,110.40126,,,
-7.742956,110.401337,,,
-7.742976,110.401398,,,
-7.743006,110.401482,,,
-7.743052,110.401619,,,
-7.743122,110.401817,,,
-7.743053,110.402222,,,
-7.743125,110.402122,,,
-7.743165,110.401924,,,
-7.743214,110.401878,,,
-7.743265,110.401863,,,
-7.743329,110.40184,,,
-7.743409,110.401802,,,
-7.743592,110.401794,,,
-7.743642,110.401794,,,
-7.743704,110.401787,,,
-7.743737,110.401787,,,
-7.743811,110.401779,,,
-7.743849,110.401779,,,
-7.743912,110.401787,,,
-7.743968,110.401794,,,
-7.744002,110.401794,,,
-7.744043,110.401802,,,
-7.744086,110.401802,,,
-7.74413,110.40181,,,
-7.744174,110.401817,,,
-7.744217,110.401817,,,
-7.744244,110.401825,,,
-7.744268,110.401825,,,
-7.744283,110.40184,,,
-7.744265,110.401932,,,
-7.744262,110.402199,,,
-7.744199,110.402267,,,
-7.744204,110.402328,,,
-7.744229,110.402405,,,
-7.744239,110.402466,,,
-7.744309,110.402542,,,
-7.744324,110.402641,,,
-7.744341,110.402748,,,
-7.74436,110.402847,,,
-7.74438,110.402946,,,
-7.744401,110.403046,,,
-7.744423,110.403168,,,
-7.744439,110.403252,,,
-7.744454,110.403343,,,
-7.74447,110.403419,,,
-7.744483,110.403488,,,
-7.744499,110.403572,,,
-7.744515,110.403656,,,
-7.744534,110.403755,,,
-7.744547,110.403824,,,
-7.744563,110.4039,,,
-7.744569,110.403931,,,
-7.74459,110.404053,,,
-7.744602,110.404121,,,
-7.744619,110.404213,,,
-7.74464,110.404327,,,
-7.744661,110.404427,,,
-7.744675,110.404495,,,
-7.744705,110.40464,,,
-7.744724,110.404732,,,
-7.74474,110.404808,,,
-7.744761,110.404907,,,
-7.744783,110.405014,,,
-7.744802,110.405106,,,
-7.744823,110.405205,,,
-7.744844,110.405312,,,
-7.744872,110.405441,,,
-7.744888,110.405525,,,
-7.744913,110.40564,,,
-7.744932,110.405724,,,
-7.744948,110.405792,,,
-7.744961,110.405853,,,
-7.744974,110.405907,,,
-7.744991,110.405983,,,
-7.74501,110.406067,,,
-7.745034,110.406174,,,
-7.745052,110.406258,,,
-7.745073,110.406349,,,
-7.745091,110.406441,,,
-7.745111,110.40654,,,
-7.745131,110.406647,,,
-7.745144,110.406776,,,
-7.745147,110.406799,,,
-7.745143,110.406769,,,
-7.745326,110.406624,,,
-7.745277,110.406624,,,
-7.745328,110.406624,,,
-7.74538,110.406624,,,
-7.745436,110.406616,,,
-7.745477,110.406616,,,
-7.745664,110.406601,,,
-7.745778,110.406586,,,
-7.745903,110.40657,,,
-7.746036,110.406555,,,
-7.74614,110.40654,,,
-7.746226,110.406532,,,
-7.74632,110.406525,,,
-7.746415,110.406509,,,
-7.746509,110.406502,,,
-7.746576,110.406494,,,
-7.746644,110.406487,,,
-7.746719,110.406479,,,
-7.746774,110.406471,,,
-7.746931,110.406456,,,
-7.747006,110.406441,,,
-7.746958,110.406448,,,
-7.746905,110.406456,,,
-7.74673,110.406242,,,
-7.746725,110.406212,,,
-7.746715,110.406166,,,
-7.7467,110.406097,,,
-7.746699,110.40609,,,
-7.746683,110.405914,,,
-7.746676,110.405823,,,
-7.746667,110.405701,,,
-7.74666,110.405602,,,
-7.746653,110.405518,,,
-7.746645,110.405411,,,
-7.746639,110.405319,,,
-7.746632,110.405212,,,
-7.746627,110.405136,,,
-7.746618,110.405045,,,
-7.746613,110.404991,,,
-7.746598,110.404861,,,
-7.746588,110.40477,,,
-7.746578,110.404678,,,
-7.746572,110.404625,,,
-7.746565,110.404564,,,
-7.746559,110.404503,,,
-7.746551,110.404434,,,
-7.746544,110.404373,,,
-7.746537,110.404312,,,
-7.74652,110.404129,,,
-7.746513,110.404068,,,
-7.746508,110.404015,,,
-7.746503,110.403961,,,
-7.746503,110.403923,,,
-7.746698,110.403885,,,
-7.746771,110.40387,,,
-7.746874,110.403862,,,
-7.746971,110.403854,,,
-7.747074,110.403839,,,
-7.747168,110.403831,,,
-7.747249,110.403816,,,
-7.747344,110.403809,,,
-7.747415,110.403801,,,
-7.747495,110.403793,,,
-7.747556,110.403786,,,
-7.747622,110.403778,,,
-7.747684,110.40377,,,
-7.747737,110.403763,,,
-7.747921,110.403748,,,
-7.747982,110.403748,,,
-7.748028,110.40374,,,
-7.748052,110.403732,,,
